RF,Cat,LGBM,y
212.0703881946024,222.78164125700673,221.70003613169035,221.0
152.97790337755254,151.09879229224424,153.6155897261688,96.0
380.4004144629595,369.03297902404466,366.5007006503051,453.0
207.15215202380963,201.6037101114878,201.77323355546116,199.0
324.3333590716116,325.14302329424015,325.72546606829565,326.0
154.78753699615476,158.51344925209514,160.6090824636384,165.0
226.46702907133357,229.15332892425693,227.09337309410267,241.0
205.26689669182593,202.12992863735505,204.28395793543288,210.0
337.79564750327836,337.6582366902213,339.81776561709967,314.0
172.00003723028814,173.75822813837655,173.2005742900052,160.0
213.57583238040476,213.57140188321137,215.1693220193319,226.0
246.4961449151996,246.21145677774894,245.3043022903551,259.0
302.4169703570413,302.6321427951886,301.17027357459386,319.0
224.81761324596238,223.89044990194498,222.2657222377309,209.0
324.3333590716116,325.14302329424015,325.72546606829565,292.0
317.9286591619991,309.1986190398373,309.3385869354724,340.0
310.72548435832954,310.2899706549687,310.77966703114794,284.0
266.7900081537141,267.5700565014278,269.46866160788954,264.0
172.9785498147474,172.8394495226706,173.2561419220331,174.0
270.61219939648583,278.65820000030874,286.71901388490596,307.0
154.81719923942453,151.34023230812556,148.96482232103853,98.0
184.97168933804127,183.93289460868175,182.717239541444,196.0
216.64195699572136,216.4701683802033,216.44147165514457,225.0
230.04092082375422,234.82089216768526,236.1797045149406,232.0
157.06979147095873,158.01624286720318,157.5076578088413,139.0
198.59724800863495,196.76238358415844,196.9220595969593,197.0
232.33129246463398,235.88827473775714,235.66213780805407,206.0
226.91079910983171,227.12925393977264,227.54976904965076,212.0
249.12945506566032,243.50065664325763,245.12350436887112,208.0
221.41834665116426,223.80849336627693,224.19382608151616,239.0
260.0334259984903,265.71164502416184,263.60500369126,274.0
186.4477904368848,189.17376481763327,189.4829993480349,201.0
313.80835345825164,313.12997596775915,311.12147985586495,295.0
289.8308370733775,275.3153541828166,273.54017071395884,286.0
233.77877822546085,232.642058103798,232.68322214093052,234.0
234.18030808337903,239.31738435625198,238.62910329922798,238.0
312.3313789645345,256.06382486929635,258.8592357490035,237.0
297.0443695620115,295.65851937598177,295.65216362961655,292.0
354.0665813164446,352.2449907258462,353.15566791581966,310.0
236.17127186983083,253.50522266532312,249.8849550913853,283.0
239.15005313952838,240.02020878222407,240.1067430972884,223.0
229.8302124335195,236.01926450508944,236.32876477093762,233.0
257.76016096053695,254.96678731832688,252.00142576971643,257.0
228.12708931103836,229.92185450902164,231.8603989770245,211.0
177.13647741536167,178.2343205222026,179.16046484555304,169.0
172.9785498147474,172.8394495226706,173.2561419220331,132.0
167.62567361349878,168.19033510071026,183.68063908308562,170.0
212.9802003796943,209.96264406545848,209.98613324195276,203.0
228.57718659705955,230.78599909915496,232.43205791191735,229.0
172.00960903314967,172.6213024487181,171.61900457168295,211.0
255.09209685858892,255.77560909632425,251.562666582031,250.0
216.64195699572136,216.4701683802033,216.44147165514457,226.0
315.00461612170807,312.13868891201946,308.6993297262187,281.0
382.4887734989216,363.4160747503398,371.6708737307171,281.0
339.57798931999383,335.2883458909431,289.04446960384973,394.0
286.4365961103096,289.5696575064325,289.1073499268205,271.0
199.45849244812993,191.99103514938696,195.27776358473247,192.0
164.57528476095277,164.38757127474315,165.16141311561654,194.0
167.87315876807307,168.84832611160124,173.8179773719189,154.0
160.4994370152817,176.79074308135608,175.47094040678448,381.2189718859563
136.72726947339825,143.56264584068398,146.7065190774592,181.0
253.9660053682184,250.6667008390661,251.97128903632125,285.0
298.51236346408484,303.34427620377124,303.17452740328184,326.0
178.64034453671795,191.48689542405376,192.0300653382447,152.0
216.89324839412103,216.2595894052067,216.25944362058704,216.0
233.07851270357682,233.43609480592642,233.97733948082342,254.0
206.93040774835526,212.98020594315847,211.07303081971347,194.0
298.6996947604825,299.4610006674475,299.609295954185,292.0
291.0223707481587,283.7868485814418,284.0935078582242,280.0
294.51352477557094,294.36597664543535,294.4553969109059,268.0
165.54124612661326,165.71219180943316,167.55867620908546,198.0
206.24485302678025,204.358767202452,202.05986557543082,196.0
309.43151163477893,310.0389770317502,309.88421010250244,314.0
297.2069704547801,297.8385803042424,298.85632488936875,299.0
328.0364688315435,327.2026562732451,321.2569792609073,371.0
237.34573033674462,234.66072229009652,233.31299985372692,218.0
171.4890641193905,173.26539544717352,172.59788839000225,132.0
222.6942518321944,218.854380551298,219.6776942763087,212.0
251.14328232748045,250.81495205587296,250.6976213988284,258.0
231.25711536792053,232.6661083909726,233.62857662752683,239.0
159.44613929518505,157.96251923134258,155.94497613582527,96.0
221.41834665116426,223.80849336627693,224.19382608151616,204.0
326.7466810679356,336.6137857400988,335.5975252762481,412.0
386.7161394456682,387.5339215385318,388.1210236253182,411.0
234.5488343078596,234.47498378658048,234.30972163909294,236.0
312.07029079081127,308.3119963179774,305.4944557284157,312.0
209.05267302999766,206.67245950016655,207.2324021246475,215.0
258.69241039851346,260.6601185623238,263.9417131519002,254.0
254.48548877570596,253.54318000462604,251.32269244890583,263.0
254.4299413759359,255.29304951174655,251.47901742925114,244.0
188.14756608782324,185.1744313092163,184.71811204576318,104.0
154.67251682824983,175.95590549299158,164.3280681605626,161.0
192.88542022037944,188.80839673838963,188.47114270683696,184.0
241.21770811445566,238.04135617880706,236.743100713993,221.0
216.09456039036604,216.2468760117838,216.37065165505587,209.0
336.2759997356106,337.0896836265415,334.4717617666808,291.0
206.18727771170919,199.68242698340774,199.74944892328335,209.0
241.493667664888,240.66770380953213,239.70614462319833,224.0
213.38809157392055,190.61744219654028,188.71033069609055,140.0
190.98676263206,188.3044435686677,186.51851961604368,183.0
200.48824843680273,204.52336633749314,206.51796712120645,421.9698859265884
255.09209685858892,255.77560909632425,251.562666582031,251.0
178.6735836361576,179.58911057455094,179.01781923784,189.0
289.27136178605934,289.3399034071838,285.53629507302617,330.0
160.9805057665011,160.30335580532554,160.55591047416334,382.5007469417672
157.56533713661003,157.9127251587683,157.07407718223567,165.0
313.0606768134652,311.4532929937258,310.6403516339995,303.0
234.320567838957,229.72643366627665,227.24109488416775,215.0
243.02309611217453,254.32074404885861,259.20434534367547,233.0
199.80261160292645,196.35843085634286,196.63945254004068,185.0
252.39702139126535,253.5962629023103,254.7602996455027,282.0
347.5568727912742,346.2250101225693,345.94243517753335,349.0
180.71244803665832,181.06793187597648,180.78985422412907,225.0
210.88614288245233,208.80359402508455,211.7495898827662,202.0
283.6475564769888,283.78702567714845,285.9983100093842,274.0
220.90284444170732,217.73775381294615,215.56033205348643,226.0
233.67908465618726,233.2637018243232,234.43842407218966,219.0
216.64195699572136,216.4701683802033,216.44147165514457,200.0
216.89324839412103,216.2595894052067,216.25944362058704,219.0
263.0543321950575,260.6861025779108,252.32318396835677,226.0
251.19641996163986,250.96217683693968,252.0658960643952,264.0
221.4140904313352,220.03303638908073,218.30589033639774,219.0
239.15005313952838,240.02020878222407,240.1067430972884,234.0
307.7570388405808,305.6363764384701,300.84273948757505,270.0
213.94620654067916,217.6790693676663,189.76461125633867,203.0
233.6939803193403,237.3722387164043,235.66491979307278,254.0
272.8282737673213,265.2165603576923,261.46440017454745,281.0
240.44232443595564,241.37288298930824,242.01514667218015,235.0
346.86906455149295,343.8634507628368,344.09770365180134,370.0
227.3320701845977,226.70506954270724,225.27068550538021,220.0
157.35137434403836,157.0372138208624,157.04150340480015,96.0
248.02799421637894,245.25403201398268,241.1026106123954,254.0
301.32919318196656,305.19113100176145,306.5936596577812,302.0
292.03078360407176,292.4494436479407,291.46771997826016,295.0
271.84430912701134,277.1380084040147,274.7407326368449,284.0
237.91034158331507,237.43633445592124,237.7898011977819,230.0
243.82669426412193,239.5994131745281,239.94335282576935,235.0
319.60074169819546,320.21345072287625,318.94299328336,330.0
311.4728697773851,307.26682657842116,304.90158866284673,316.0
233.07851270357682,233.43609480592642,233.97733948082342,231.0
297.5362824811489,298.03715654400963,299.4348027389128,291.0
238.4737279653623,240.07521499913696,239.7510966279331,244.0
265.9175886733791,263.7865929577384,262.21232230973817,275.0
273.7310636591866,273.61145604435603,271.5011632327328,229.0
198.0295385904977,195.75592304090537,195.4847038064086,187.0
255.09209685858892,255.77560909632425,251.562666582031,247.0
313.80835345825164,313.12997596775915,311.12147985586495,312.0
258.2951105469768,260.71750210760547,260.2598115341752,272.0
306.29199238659646,306.20054886652196,307.47793222975304,307.0
153.70506019859022,153.51676909100507,154.82434015830418,173.0
151.35558139388934,151.34064285376712,153.62457260067168,158.0
179.50046870267983,162.8937278486186,170.0150942638658,177.0
307.67544004090786,304.9180189601452,302.239357841138,332.0
282.00876294423233,277.5949991823815,282.0217874956321,250.0
151.04267399665898,152.9336244178757,156.458805622698,165.0
204.106014441993,202.18658843232566,204.9235506063701,209.0
155.25729554369536,158.56367305974504,158.94197726719432,160.0
241.493667664888,240.66770380953213,239.70614462319833,203.0
206.33695409989514,210.57736596989264,211.17620838286294,205.0
265.29233817157666,265.08849779772635,264.80712121018456,255.0
266.23210793688946,266.3682132854457,265.7136699567101,244.0
386.8878842119812,387.0778498785211,387.9426751729467,350.0
265.29233817157666,265.08849779772635,264.80712121018456,244.0
313.80835345825164,313.12997596775915,311.12147985586495,313.0
166.727506871489,166.424059371272,164.9667849403725,170.0
236.07064923517487,223.96551565746833,246.09189612557435,200.0
194.95753020250828,199.31002459773777,195.81736450423975,181.0
235.75218763768518,239.53276024747842,238.70375006564626,239.0
298.0587959271232,280.7359110243768,275.5565182380659,316.0
297.5362824811489,298.03715654400963,299.4348027389128,303.0
218.22682013453073,237.30231918716606,232.06740423066645,212.0
307.1599142414361,306.55345914120534,305.1332320724623,318.0
172.56743382361387,176.65295757758867,174.1705046717654,194.0
210.58690733885865,206.70911439815228,211.17063863664794,371.25705425535017
326.1952559813337,327.22279093602776,327.5765276582394,279.0
213.79717535817989,217.05616062393943,213.0091135392542,225.0
245.86372235548495,245.40071113513937,240.42330004207741,239.0
312.9141216262741,295.66351714926856,300.6096681180539,256.0
174.76409743512252,172.5899520660139,172.49627844379827,96.0
393.28416529465954,388.2748823716929,378.91195854865975,393.0
313.0606768134652,311.4532929937258,310.6403516339995,298.0
307.5279919413856,306.74585309911157,308.03877009988145,325.0
174.40257212441935,195.44156304954274,197.2854619113952,191.0
250.6645730076439,245.17463103675618,238.8166715331317,243.0
268.98806803024223,268.81415059791624,269.1521389529256,280.0
295.43333223912856,302.515370909308,304.07248302146496,290.0
214.56506632043133,215.93278476127063,215.96218118353318,225.0
388.8689943160812,388.59701296971326,388.04006101622764,363.0
207.71487686798133,207.6094648103964,208.06842957772326,187.0
223.48560441170923,230.94923129767167,216.1918667383951,236.0
213.57583238040476,213.57140188321137,215.1693220193319,205.0
388.8689943160812,388.59701296971326,388.04006101622764,344.0
161.2110363867298,161.26378389587887,160.7336034030017,155.0
234.74515236197337,235.98911390678305,232.63576271893288,245.0
304.38730873915034,302.1551739254189,303.37789369313884,310.0
151.35558139388934,151.34064285376712,153.62457260067168,138.0
168.32488392354895,168.22181311385378,169.0436431478028,173.0
198.59724800863495,196.76238358415844,196.9220595969593,187.0
255.4590568345216,255.49874505512497,256.7342753601978,237.0
199.1645577715317,198.89308371434993,198.46159489524783,185.0
182.70184188608027,183.04907832600188,183.2761102999209,218.0
288.6110144877781,285.8803272754335,285.19734266355374,287.0
255.4590568345216,255.49874505512497,256.7342753601978,245.0
274.49989488185025,276.54692456241656,278.4524637492694,278.0
284.38392840777175,285.00378012312615,283.5925256614499,340.0
293.50462427965334,312.36054656538596,307.3848670328438,290.0
255.09209685858892,255.77560909632425,251.562666582031,233.0
228.270351328234,232.42182938026554,234.11378444766268,217.0
301.09874692709064,299.6359406237563,298.9282374936993,315.0
181.69749263500964,179.0177594658014,179.11717202153912,182.0
176.42775419313327,174.84016722455578,171.97902863449875,99.0
237.91034158331507,237.43633445592124,237.7898011977819,241.0
309.43151163477893,310.0389770317502,309.88421010250244,338.0
317.19398147732386,312.71977236556233,308.93678128929616,293.0
335.9240843263284,335.5299227354654,336.5657494105811,336.0
178.6735836361576,179.58911057455094,179.01781923784,135.0
313.5603425000235,313.67992716083035,315.18010620866943,292.0
228.270351328234,232.42182938026554,234.11378444766268,212.0
199.1645577715317,198.89308371434993,198.46159489524783,197.0
252.44994328144782,252.43667999869848,251.94203414572866,284.0
210.8407543942542,215.02585933682215,212.54988446894347,204.0
294.38328337988406,289.77086999529644,290.7167928812184,292.0
214.11670108105326,212.96754593116037,213.05304665088218,215.0
199.1645577715317,198.89308371434993,198.46159489524783,196.0
191.21212107128096,191.97484771061107,193.80943781575692,200.0
320.1134077297534,320.660052225344,312.5439798642588,315.0
238.4737279653623,240.07521499913696,239.7510966279331,226.0
255.4590568345216,255.49874505512497,256.7342753601978,242.0
194.6902117798974,195.1955114853709,194.84989343501715,178.0
300.9451139957282,300.9125433931828,300.814822559125,271.0
254.92250438186355,254.421206002146,253.5135511848574,251.0
241.493667664888,240.66770380953213,239.70614462319833,253.0
201.28255690616413,204.0863985160545,200.47882219150677,192.0
326.94724358367915,327.209259982164,326.138877798509,312.0
217.22224850281233,211.69625471102222,206.98124939925552,182.0
284.3935148466921,291.146665595291,283.021139622419,320.0
222.6769273817727,225.43727768633627,226.64403832326244,171.0
214.7609976454206,211.23820961314723,210.82649417064755,208.0
285.37872366487613,285.48258546663556,285.1438340326086,295.0
198.0295385904977,195.75592304090537,195.4847038064086,153.0
164.1134911823227,169.94669974205397,175.87196984310702,112.0
386.52893830144666,388.0343376450547,385.166057370143,470.0
181.0791448839296,178.55393898662217,176.65328887490497,186.0
221.4140904313352,220.03303638908073,218.30589033639774,204.0
264.5911651456302,238.708726205119,240.17052204783712,223.0
253.5858652012711,254.04038535373803,254.16783194954525,234.0
317.9286591619991,309.1986190398373,309.3385869354724,305.0
294.9030494909198,295.3487612665873,295.5474147980593,289.0
284.99426304390863,290.3496566174342,287.41434948472545,287.0
265.3974254934898,265.7580061821567,267.0161012012094,247.0
168.64705550929796,166.30252574894652,171.7755832611303,185.0
309.98705864437994,310.26704411206987,310.9655437516378,298.0
326.9948414243388,326.92083631259123,326.64731596561813,392.0
318.17657426771433,321.9185133223021,331.89960718046285,317.0
200.71971422372064,198.85361272739692,203.17952608486178,194.0
258.69241039851346,260.6601185623238,263.9417131519002,265.0
265.8680267050237,266.77753283762763,266.54671299187487,276.0
263.33734767775667,273.79658511205304,280.01506675489986,260.0
291.4202781283387,287.1869722665575,290.16814747149436,299.0
183.28691187153666,171.56560957107098,169.6834657823269,184.0
234.5849115306792,231.50520886606415,234.16905039768884,239.0
312.87093353863605,295.35006844082875,297.104052289021,315.0
284.06832208875596,281.325725653362,280.94742496443604,261.0
219.3970993922486,227.771745097961,227.27777662145132,225.0
189.09494936551502,187.87266564130437,184.01924718919219,185.0
290.20685310759774,298.56252087471364,297.50277941058624,284.0
226.2386354413516,226.551415388795,226.14154431660816,219.0
235.55337158868522,236.5498619515666,235.69986655652528,198.0
250.3313874283002,254.36624342918046,254.60615019700722,239.0
327.5638028259177,329.82571444015184,328.3716853559457,325.0
302.6807955308365,303.1977254237235,304.82088785432893,340.0
190.83270178701218,191.26987495776993,189.12007223311562,189.0
377.743606910261,375.2702108003387,376.31533350017367,358.0
254.5338682354842,253.93506965363886,260.9358129804817,263.0
250.18025087710078,248.80034124455545,247.56076935817728,229.0
269.5083539005042,258.1781293217306,260.25949015433724,255.0
280.51301898724756,281.1154751857254,279.0888132935897,273.0
237.91034158331507,237.43633445592124,237.7898011977819,221.0
283.80281694805836,285.345848861703,284.50421962665837,282.0
387.2657794576444,394.04040008952165,396.01024568214814,397.0
172.92798623979402,173.2371387220477,172.4434269999578,167.0
298.6996947604825,299.4610006674475,299.609295954185,294.0
165.57742785022373,165.11753770025695,168.1817661757569,96.0
319.1367303222511,310.5784998247574,307.69556693778264,287.0
159.44613929518505,157.96251923134258,155.94497613582527,100.0
215.6056335301733,227.92434930361028,228.24322858491405,285.0
268.51657146075934,275.602206836286,272.29247691907244,271.0
229.6816277273887,228.91112027046972,227.8045962148535,230.0
234.5849115306792,231.50520886606415,234.16905039768884,239.0
309.1569252408485,309.61216285659475,310.5455379920925,318.0
161.60757397329934,164.96242852002854,167.3543362284599,96.0
274.99601778927496,270.3986810724605,269.4422021261416,271.0
207.22139317826776,204.04920275188198,204.16704247546141,213.0
160.75093893635392,174.58247926915917,179.08999352496713,164.0
307.94476801913436,308.12204406419505,308.49281010401813,295.0
241.493667664888,240.66770380953213,239.70614462319833,253.0
370.9098853296066,385.76350211183,373.1774957468691,358.0
200.7665814743511,198.99012616835293,197.25819095944394,207.0
285.37872366487613,285.48258546663556,285.1438340326086,259.0
198.58719209552228,200.46745021148934,199.42386451079057,213.0
228.10155463599978,230.16777184969337,231.08614949943583,218.0
257.3441290233052,258.09705264561404,258.2646415041805,266.0
389.1579608536497,389.87294960202325,396.14155268259447,356.0
165.47562259589367,166.99182068577048,166.11268823003806,175.0
299.593868874603,299.9477438999543,300.1321891844624,270.0
381.1389581168657,382.01324103212653,384.0379218402946,361.0
249.86074129324268,248.8509561750288,249.5206212563111,244.0
299.22054531861414,308.93220315545113,298.76645710980426,305.0
266.8582746882628,261.23663915595216,265.97226053320475,290.0
239.87473599396617,244.93511256954235,241.55176553501408,229.0
182.8712213749084,185.26656388762188,184.62050102754085,196.0
237.91034158331507,237.43633445592124,237.7898011977819,251.0
298.6996947604825,299.4610006674475,299.609295954185,292.0
202.89634935103007,180.06036013254925,177.44054838299763,193.0
165.8240011127111,166.8377550249865,166.9739615612127,168.0
202.90378143772566,205.06187715456338,205.70165218395624,198.0
306.29199238659646,306.20054886652196,307.47793222975304,288.0
199.51987544988935,199.546853957322,199.60031408241903,195.0
213.0848635388597,212.04803098895383,212.73063616999943,202.0
195.88055090959134,195.28784888737636,197.32916449373727,195.0
298.6996947604825,299.4610006674475,299.609295954185,292.0
208.68956910190013,214.26854897818586,213.95920623295274,199.0
222.77904365641348,222.3893898286866,222.0707339430922,217.0
288.5911117389612,293.5064542128043,280.15651748001005,280.0
214.7609976454206,211.23820961314723,210.82649417064755,203.0
162.5397891691718,166.70697391996669,168.80817289959026,123.0
173.69705094176274,176.00992504127868,176.33152662784966,163.0
167.0419092764293,163.66574974955444,163.8561176876269,110.0
303.2734628045892,296.7055286386424,281.7852919190336,367.0
226.91079910983171,227.12925393977264,227.54976904965076,241.0
317.3247735576715,312.11859178882946,312.1718882150278,335.0
374.19504692140396,376.9886359440021,378.121546197861,370.0
314.60578018055696,313.80740161910853,314.85681058837895,288.0
249.12945506566032,243.50065664325763,245.12350436887112,209.0
206.42887280307932,195.3282633616045,197.64385030065344,190.0
157.74138847696494,170.19191503997342,175.60660640758442,263.0
241.85354112532065,246.02470811973762,250.47871755477013,242.0
195.30438839421868,191.46438233996122,190.73076852322984,208.0
231.8404415548964,234.25107621496878,238.56679693367548,236.0
154.2771772054531,148.89905273970396,156.74883492538956,169.0
230.53609127999715,220.3639056700092,229.00283002280753,211.0
267.78617259678447,240.55685816213833,229.29745561365436,160.0
328.02751591460117,271.13458315277944,266.4826858211287,227.0
234.5849115306792,231.50520886606415,234.16905039768884,230.0
222.5039086164856,218.4820533168995,216.46339336794756,219.0
230.23837737475372,229.69761934255217,229.4569658787429,402.6315883173582
165.8240011127111,166.8377550249865,166.9739615612127,173.0
237.8997534844683,229.28878984059233,217.7604959356514,247.0
257.2280591068382,256.70077651366796,259.1543357449216,252.0
377.6680839434237,369.8882131872773,357.70665672872957,345.0
312.644629660968,312.13793099227803,311.06897165427586,273.0
227.61092641233142,234.18416503186012,242.92422133637936,236.0
223.6928436701957,227.33168322975033,226.62015055835806,211.0
244.5271424787373,211.43675132886193,210.84697608246555,214.0
178.2876360949482,177.50949285665047,178.78729109360108,176.0
285.76530380764706,285.7676703849733,283.9262775836154,293.0
166.727506871489,166.424059371272,164.9667849403725,168.0
302.4983951819768,299.1845749607934,297.05976219367443,294.0
210.8407543942542,215.02585933682215,212.54988446894347,213.0
379.38410682497545,379.97308446095747,387.7575638656838,429.0
200.71971422372064,198.85361272739692,203.17952608486178,204.0
233.67908465618726,233.2637018243232,234.43842407218966,222.0
365.8868320134597,366.26156054822513,366.19953362335673,382.0
206.24485302678025,204.358767202452,202.05986557543082,214.0
279.51680638865577,280.2596237744277,279.6864615297318,268.0
241.493667664888,240.66770380953213,239.70614462319833,237.0
277.15940607681756,275.0551660494621,276.2002657834209,273.0
157.11642408936694,158.97404719651905,157.9761028656976,173.0
245.27538587405792,246.50862798271973,245.3528610552211,265.0
160.9805057665011,160.30335580532554,160.55591047416334,178.0
239.87473599396617,244.93511256954235,241.55176553501408,246.0
275.92015807390686,277.9165873887101,279.8747882687568,279.0
319.57013353380313,321.3980347119875,320.5645812871464,310.0
233.77877822546085,232.642058103798,232.68322214093052,211.0
174.03544856901192,172.16283223505278,170.83779812197508,156.0
234.5849115306792,231.50520886606415,234.16905039768884,216.0
335.0604805612413,332.4877839134458,332.58225761083094,422.0
284.38392840777175,285.00378012312615,283.5925256614499,299.0
234.5488343078596,234.47498378658048,234.30972163909294,258.0
366.9234930297482,391.28316675233873,377.1293139229613,350.0
182.7418453404001,191.39127317415767,188.0554745002669,201.0
313.80835345825164,313.12997596775915,311.12147985586495,337.0
207.1963569796115,200.51484940178707,201.99884858255538,471.330015653012
191.6580853868707,192.68925854663138,191.55740504559688,212.0
207.52200368043697,198.95936307231864,200.87114583249374,199.0
178.64034453671795,191.48689542405376,192.0300653382447,178.0
369.7342015618357,369.96553246686506,370.7378915671041,360.0
250.3783094667771,252.08942588301684,259.8775551403955,232.0
245.71735075243754,249.03424750417,248.78052535363952,249.0
237.91034158331507,237.43633445592124,237.7898011977819,233.0
168.32488392354895,168.22181311385378,169.0436431478028,191.0
177.13647741536167,178.2343205222026,179.16046484555304,201.0
279.0231137906725,279.70102856767255,281.0948477697635,269.0
213.0848635388597,212.04803098895383,212.73063616999943,209.0
217.9214870454982,216.7748522969614,215.91881232905453,209.0
221.41834665116426,223.80849336627693,224.19382608151616,220.0
265.1487408732821,256.2436338624336,260.1452965985582,316.0
289.4170192183268,291.51315969237356,292.72807306030955,313.0
239.27625690408354,246.95222239516784,246.3364998000555,237.0
233.67908465618726,233.2637018243232,234.43842407218966,222.0
149.51771818844472,150.40962114576885,150.1587494422712,181.0
277.5226272965208,263.33288664866006,252.25665211640586,276.0
378.22341061013793,383.91337115983384,385.96752269569834,342.0
193.09096995305296,192.99517733149628,191.39040055364785,186.0
210.8407543942542,215.02585933682215,212.54988446894347,243.0
255.6471667033545,257.34128641194434,259.6011312520831,246.0
267.7077686775924,264.89222285407715,266.660630281704,301.0
271.6337255358866,274.64282392105184,276.4603434461395,273.0
255.4590568345216,255.49874505512497,256.7342753601978,238.0
191.23280798661852,191.62563172951525,192.5402508685287,142.0
295.4743550382797,295.86445951854114,295.00325035762313,293.0
251.19641996163986,250.96217683693968,252.0658960643952,258.0
213.94620654067916,205.65455212171915,192.38750178211524,210.0
270.8044863596408,270.81778834050374,271.4601889438084,245.0
187.7311509841687,190.45568231347903,188.72987491630337,191.0
193.46330410952024,193.87969493961327,194.81168516050118,190.0
389.6693795504472,387.2344876967321,385.5493035557566,399.0
302.4983951819768,299.1845749607934,297.05976219367443,288.0
237.012594968505,242.55742801878642,243.04005637600827,225.0
211.92690068157737,212.29369234063435,214.4718573880221,427.78486096912087
178.2876360949482,177.50949285665047,178.78729109360108,458.4332691812913
161.15076993883585,160.80618225321905,162.60735170956227,171.0
324.3333590716116,325.14302329424015,325.72546606829565,307.0
174.24271825979397,188.8802648255473,192.1659192322723,372.5586401705714
165.57742785022373,165.11753770025695,168.1817661757569,173.0
208.68956910190013,214.26854897818586,213.95920623295274,191.0
381.1389581168657,382.01324103212653,384.0379218402946,413.0
252.62216881659006,251.65461684186744,252.3907486153619,237.0
233.07851270357682,233.43609480592642,233.97733948082342,212.0
260.852166406743,267.5874460645752,267.97098940729677,285.0
356.3389145390237,359.0532482709241,341.6653358773404,404.0
218.89684453394798,217.80835732764132,214.56181518023803,224.0
278.73069796948585,279.1411068034868,279.0182937570599,296.0
174.11763024240645,170.07980378234026,171.5913462228102,122.0
264.4785434601782,265.3189130573049,267.3216604856069,216.0
253.66721993914473,253.89356915484407,253.23043999020436,234.0
165.2138348870123,160.94982651846993,169.97365416308713,174.0
190.83270178701218,191.26987495776993,189.12007223311562,189.0
208.55427315160736,208.52028346878578,208.56286759252546,212.0
226.73504733410698,227.41029037386883,226.73721396262755,212.0
303.53492731181564,304.4908714146347,303.6937540567816,322.0
243.80903236415207,242.95381283351523,241.93567945141342,234.0
251.14328232748045,250.81495205587296,250.6976213988284,260.0
208.14853300228012,206.6105606854313,205.83109828456813,192.0
216.09456039036604,216.2468760117838,216.37065165505587,210.0
315.0200354212317,315.292005802792,315.5163987768187,291.0
293.7713020037004,294.2317764299543,294.2259739154068,286.0
157.03747062950129,156.3190164526693,156.46104938732842,156.0
250.18025087710078,248.80034124455545,247.56076935817728,231.0
203.15957042292948,205.78433409224442,200.71240709449756,187.0
230.23837737475372,229.69761934255217,229.4569658787429,205.0
335.35783557271077,340.548261501804,346.1322551942698,368.0
226.73504733410698,227.41029037386883,226.73721396262755,205.0
272.65699698619545,275.91790560302115,279.6522890249737,275.0
161.5326815666771,159.08086211114338,158.73835026019552,168.0
169.92797174211952,170.34756349450655,170.99469114392218,131.0
217.9214870454982,216.7748522969614,215.91881232905453,223.0
372.0183718839804,375.4672156000856,376.95156676965564,352.0
199.39236299856393,191.3515223120506,189.41559902600497,181.0
279.80772251676404,272.5188218706157,270.36378029641753,296.0
239.2174317637453,238.80117383447902,237.75926701150837,218.0
307.5279919413856,306.74585309911157,308.03877009988145,318.0
253.27231126121436,253.8061072265211,256.73722167428815,253.0
277.15940607681756,275.0551660494621,276.2002657834209,296.0
317.49067263965594,316.7042332984718,316.54444565677545,323.0
153.82347094024396,149.4046527889007,151.05166828751885,177.0
206.18727771170919,199.68242698340774,199.74944892328335,211.0
169.92797174211952,170.34756349450655,170.99469114392218,155.0
387.2244298002814,389.79581864469014,395.21197180125097,415.0
313.0606768134652,311.4532929937258,310.6403516339995,299.0
317.40801557525964,317.5674735098222,318.207180030064,309.0
226.50794615847747,227.7909167333495,224.59021633715474,205.0
235.68290810958396,235.23602119048053,236.1106906133136,234.0
240.0131810186521,240.75764384150034,238.033970297452,222.0
233.24943592728403,239.68432635958976,243.16669822117453,230.0
241.493667664888,240.66770380953213,239.70614462319833,235.0
217.4330028279924,214.22339350381796,213.01637134875514,211.0
230.1891512153128,225.90305755703145,227.38286148248227,220.0
221.2204635570317,219.67873818689114,214.8739379493979,196.0
153.54505711485086,160.86422373341753,159.4398411273871,156.0
278.73069796948585,279.1411068034868,279.0182937570599,280.0
242.66480375460665,242.5519389803112,242.50286444935563,254.0
160.85369341501013,159.9270629294555,158.78003278853407,177.0
213.84898889769008,214.6388568498314,214.39221962200446,224.0
173.69705094176274,176.00992504127868,176.33152662784966,210.0
265.3974254934898,265.7580061821567,267.0161012012094,263.0
227.21079534611832,227.93536755114528,225.57168971670433,240.0
265.57563326428874,265.36073032150136,267.4996761115896,276.0
215.99495290421828,227.97323716869417,229.26218463914097,224.0
198.58719209552228,200.46745021148934,199.42386451079057,202.0
152.77063592356728,152.7978510675149,153.69862110978423,153.0
268.98806803024223,268.81415059791624,269.1521389529256,285.0
197.27053941111754,194.73002847505,195.49337816350857,203.0
235.95298084878465,236.46595624230852,235.7219064736353,223.0
188.34720393812722,188.17039975759707,184.5029043368536,199.0
154.81719923942453,151.34023230812556,148.96482232103853,165.0
207.81137478661563,203.55843554536207,203.14728736348258,207.0
210.2825224685459,211.76445801341754,213.307436941899,207.0
226.2386354413516,226.551415388795,226.14154431660816,220.0
220.13009113349517,213.90657434257116,221.9832511090847,210.0
